Target,Feature,Coefficient,t_stat,p_value,VIP,Significant (p<0.05),R_squared
C1,代码×项目×语言_Human×大型×js,0.0029327436714838,3.2919917417795843,0.001065299477523,1.5733566473678997,True,0.0606954845429628
C1,代码×项目×语言_Human×大型×py,0.0003463816111552,0.6150425474178469,0.5388069903032471,0.5200782690977349,False,0.0606954845429628
C1,代码×项目×语言_Human×大型×ts,-0.0001390125376382,-0.1128081034960348,0.9102280605087564,0.070562029750366,False,0.0606954845429628
C1,代码×项目×语言_Human×小型×java,-0.001764614300795,-2.367169833248869,0.0183053422183079,0.5450264689376804,True,0.0606954845429628
C1,代码×项目×语言_Human×小型×js,0.0008875276730899,0.3244089349658137,0.7457643995086318,0.3749645138210478,False,0.0606954845429628
C1,代码×项目×语言_Human×小型×py,-0.000432573778888,-0.9266981859866152,0.3545312388535993,0.2826806634466338,False,0.0606954845429628
C1,代码×项目×语言_Human×小型×ts,-0.0020033251012196,-7.326656155602902,9.554579349924097e-13,1.9151657651658616,True,0.0606954845429628
C2,Repository Age (Days),0.0129236160557799,3.4048059864774967,0.0007154640934396,0.8317020976502659,True,0.0948694352894806
C2,Contributor Count,-0.0158179989443032,-3.194902860622292,0.0014872831409182,0.3643440006438423,True,0.0948694352894806
C2,Commit Frequency,-0.0073107111657949,-0.5309338877015667,0.5957008156775965,0.1151035808710439,False,0.0948694352894806
C2,Average PR Size,-0.0102481120914656,-0.5985300931787372,0.549757868491298,0.1002568273905098,False,0.0948694352894806
C2,Single-author Ratio,0.0011595590096385,0.510500581694031,0.6099265581795366,0.206148510173125,False,0.0948694352894806
C2,Cyclomatic Complexity,-0.0220642600277135,-1.5138784486386658,0.1306897774350932,0.2685618161162765,False,0.0948694352894806
C2,Duplicate Code Ratio (%),0.0132606334726026,2.6731916368463726,0.0077594339295778,0.9307310690902876,True,0.0948694352894806
C2,Lines per Function,-0.0475203373123931,-1.7390008463821245,0.0826513181980663,0.3768694843587071,False,0.0948694352894806
C2,Comment Density (%),0.0213805593115141,3.5027374913100715,0.0005018848320748,1.9889584701695664,True,0.0948694352894806
C2,代码类型_AI,0.0005673280936579,1.925984707390736,0.0546740617994174,0.559430498591226,False,0.0948694352894806
C2,代码类型_Human,-0.0005673280936579,-1.925984707390736,0.0546740617994174,0.559430498591226,False,0.0948694352894806
C2,项目分组_中型,-0.0008878352153276,-2.6842197680075164,0.00751163373559,0.3537947847609968,True,0.0948694352894806
C2,项目分组_中小型,0.0004216134017788,1.4320253819945166,0.1527626318351747,0.2243394617352636,False,0.0948694352894806
C2,项目分组_大型,1.5096785985770367e-05,0.023339363790556,0.981388902406803,0.2471295304307901,False,0.0948694352894806
C2,项目分组_小型,5.667834891241657e-05,0.2051187710611959,0.8375629750395301,0.3485110661407986,False,0.0948694352894806
C2,语言_java,0.0037273467986865,5.997875182722247,3.8417755643394e-09,1.1511353831597462,True,0.0948694352894806
C2,语言_js,-0.00516885686709,-21.22641420477704,0.0,2.1662001215859275,True,0.0948694352894806
C2,语言_py,0.0050997400163734,14.40544583942396,0.0,3.149707267026262,True,0.0948694352894806
C2,语言_ts,-0.0044654831629155,-18.69449651297295,0.0,2.450598274640402,True,0.0948694352894806
C2,代码×项目_AI×中型,0.0001161986496977,0.154286591606281,0.8774461489855294,0.1867901126415416,False,0.0948694352894806
C2,代码×项目_AI×中小型,0.0012077856242343,2.164209928901692,0.0309218895988443,0.2436071034468183,True,0.0948694352894806
C2,代码×项目_AI×大型,-0.0014184654011161,-1.0041254955243366,0.3158047907746741,0.1667651525867077,False,0.0948694352894806
C2,代码×项目_AI×小型,1.5449202340702554e-05,0.0247475688936266,0.9802662053727867,0.6333108313430541,False,0.0948694352894806
C2,代码×项目_Human×中型,-0.0019625281198511,-2.0788060419403718,0.0381454768923179,0.3816414039720298,True,0.0948694352894806
C2,代码×项目_Human×中小型,-0.000939447155689,-1.1264950896456871,0.2604974600084588,0.3386053316853069,False,0.0948694352894806
C2,代码×项目_Human×大型,0.0010695009008867,0.7278409483464368,0.4670523307136203,0.322550428763589,False,0.0948694352894806
